scheme_code,scheme_name,anomaly_category,performance_anomaly_score,risk_anomaly_score,volatility,return_1y,max_drawdown,sharpe_ratio,latest_nav,latest_date
134925,NIPPON INDIA - US EQUITY OPPORTUNITIES FUND - Direct Plan - IDCW Option,Normal,-0.3698562572059675,-0.3999383819333006,19.02030853777458,-11.470684811558248,-30.78148123492572,0.586491309643423,9.706,2015-07-28
134924,NIPPON INDIA - US EQUITY OPPORTUNITIES FUND - IDCW Option,Normal,-0.36886342803020317,-0.40056612398826524,19.02155832905437,-10.181585961794752,-30.892555082114644,0.5152750867462071,9.7047,2015-07-28
134922,Nippon India US Equity Opportunities Fund- Growth Plan- Growth Option,Normal,-0.36886342803020317,-0.40056612398826524,19.021572658577284,-10.181585961794752,-30.892555082114644,0.5152748604844839,9.7047,2015-07-28
132997,Aditya Birla Sun Life Equity Savings Fund - Regular - IDCW,Normal,-0.3583518578730878,-0.4102492166447446,6.7266832531726815,-4.214559386973176,-17.857142857142847,-0.5138514286253684,10.0,2014-12-01
119604,SBI Equity Hybrid Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Normal,-0.3767005194578017,-0.39140233757342585,11.570052680851934,-24.8290833684347,-29.57128457324053,0.4614918376064819,25.52,2013-01-02
133513,Aditya Birla Sun Life Manufacturing Equity Fund - Regular Plan - Growth,Normal,-0.38043981389028086,-0.3874730630802161,15.738514512768958,-6.279287722586691,-40.28314028314029,0.4168656925231598,10.0,2015-02-03
135124,Axis Equity Savings Fund - Direct Plan - Quarterly IDCW,Normal,-0.36010408855023845,-0.40729263775816,7.633443085493832,-5.3824362606232325,-18.46808510638298,-0.3848117023179975,10.02,2015-08-20
135121,Axis Equity Savings Fund - Direct Plan - Monthly IDCW,Normal,-0.36103002074389917,-0.4059552498703835,7.210182356476462,-4.3893129770992445,-18.79310344827586,-0.4401175286111565,10.02,2015-08-20
145608,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Normal,-0.38961717750412267,-0.3759316676960036,12.914924494953484,6.798984684953706,-28.310307046845356,0.3571978744078244,10.0139,2018-12-14
118559,Franklin Asian Equity Fund - Direct - Growth,Normal,-0.3750492742210874,-0.38987337204671363,15.33915157051711,-13.106427387235062,-40.19842883746816,0.2728131470038925,13.1556,2013-01-01
144463,Franklin India Equity Savings Fund - Quarterly - IDCW,Normal,-0.36320589430518624,-0.40162915210493105,6.664588771108704,-1.4681249384175696,-16.918630079677495,-0.4656887301173971,10.0,2018-08-27
132998,Aditya Birla Sun Life Equity Savings Fund - Regular Plan - Growth,Normal,-0.36439877785254043,-0.3991947933101415,6.123472913890325,-6.015037593984967,-17.800687285223365,0.2926565175192613,10.0,2014-12-01
144468,Franklin India Equity Savings Fund - IDCW,Normal,-0.3646097357196224,-0.3980010010087117,7.132977350591021,-1.4681249384175696,-16.918630079677495,-0.21413915846198,10.0,2018-08-27
145605,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund) - Regular Plan - Growth option,Normal,-0.3846611758007021,-0.37406347110267735,12.910800813239282,6.56145914251966,-28.32988298430017,0.3600930795073182,10.0139,2018-12-14
145604,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment.,Normal,-0.3832494559336807,-0.3737315007760642,12.911108798560564,6.558057376351398,-28.310640264495714,0.3599822681388661,10.0139,2018-12-14
145603,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Normal,-0.3826862197503159,-0.3737315007760642,12.911611155837557,6.55578965289748,-28.31077418036065,0.3599057624034582,10.0139,2018-12-14
